,detectorId,dotId,onStreetName,onDirection,atCrossStreet,onLongitude,onLatitude
0,MI064E009.1D,MI064E009.1D,I64,East,Rte K (MI064E009.1D),-90.70429993,38.71409988
1,MI064E009.1E,MI064E009.1E,I64,East,Rte K (MI064E009.1E),-90.70429993,38.71409988
2,MI064E009.8D,MI064E009.8D,I64,East,Rte 94 (MI064E009.8D),-90.69159699,38.71179962
3,MI064E009.8E,MI064E009.8E,I64,East,Rte 94 (MI064E009.8E),-90.69159699,38.71179962
4,MI064E010.0D,MI064E010.0D,I64,East,Rte 94 (MI064E010.0D),-90.69000244,38.71179962
5,MI064E011.2D,MI064E011.2D,I64,East,Research Park (MI064E011.2D),-90.67199707,38.7018013
6,MI064E011.2E,MI064E011.2E,I64,East,Research Park (MI064E011.2E),-90.67199707,38.7018013
7,MI064E013.6D,MI064E013.6D,I64,East,Spirit of St Louis Blvd (MI064E013.6D),-90.645401,38.67430115
8,MI064E015.2D,MI064E015.2D,I64,East,Long Rd (MI064E015.2D),-90.61620331,38.67160034
9,MI064E016.3D,MI064E016.3D,I64,East,Boones Crossing (MI064E016.3D),-90.59899902,38.67020035
10,MI064E016.3E,MI064E016.3E,I64,East,Boones Crossing (MI064E016.3E),-90.59899902,38.67020035
11,MI064E017.0D,MI064E017.0D,I64,East,Between Boones Crossing and Chesterfield Pkwy West (MI064E017.0D),-90.58869934,38.66949844
12,MI064E018.1D,MI064E018.1D,I64,East,Chesterfield Pkwy West (MI064E018.1D),-90.56719971,38.65879822
13,MI064E018.9D,MI064E018.9D,I64,East,Rte 340-Olive Blvd (MI064E018.9D),-90.55840302,38.6529007
14,MI064E021.9D,MI064E021.9D,I64,East,E/O Timberlake Manor Pkwy (MI064E020.9D),-90.52749634,38.64609909
15,MI064E021.9E,MI064E021.9E,I64,East,E/O Timberlake Manor Pkwy (MI064E020.9E),-90.52749634,38.64609909
16,MI064E021.9D,MI064E021.9D,I64,East,Woods Mill Rd (MI064E021.9D),-90.51039887,38.64210129
17,MI064E021.9E,MI064E021.9E,I64,East,Woods Mill Rd (MI064E021.9E),-90.51039887,38.64210129
18,MI064E023.2D,MI064E023.2D,I64,East,Maryville Centre Drive (MI064E023.2D),-90.49849701,38.63949966
19,MI064E023.2E,MI064E023.2E,I64,East,Maryville Centre Drive (MI064E023.2E),-90.49849701,38.63949966
20,MI064E024.2D,MI064E024.2D,I64,East,Mason Rd (MI064E024.2D),-90.48069763,38.6385994
21,MI064W009.0E,MI064W009.0E,I64,West,WO Rte K (MI064W009.0E),-90.70639801,38.71469879
22,MI064W009.2D,MI064W009.2D,I64,West,Rte K (MI064W009.2D),-90.70379639,38.71419907
23,MI064W009.2E,MI064W009.2E,I64,West,Rte K (MI064W009.2E),-90.70379639,38.71419907
24,MI064W010.0D,MI064W010.0D,I64,West,Rte 94 (MI064W010.0D),-90.69020081,38.71170044
25,MI064W011.1D,MI064W011.1D,I64,West,Research Park (MI064W011.1D),-90.67310333,38.70299912
26,MI064W012.8E,MI064W012.8E,I64,West,Chesterfield Airport Rd (MI064W012.8E),-90.65950012,38.6792984
27,MI064W013.6D,MI064W013.6D,I64,West,Spirit of St Louis Blvd (MI064W013.6D),-90.64530182,38.67459869
28,MI064W015.1D,MI064W015.1D,I64,West,Long Rd (MI064W015.1D),-90.61669922,38.67210007
29,MI064W015.9D,MI064W015.9D,I64,West,WO Boones Crossing (MI064W015.9D),-90.60630035,38.6711998
30,MI064W015.9E,MI064W015.9E,I64,West,WO Boones Crossing (MI064W015.9E),-90.60630035,38.6711998
31,MI064W017.0D,MI064W017.0D,I64,West,Between Boones Crossing and Chesterfield Pkwy West (MI064W017.0D),-90.58830261,38.66979981
32,MI064W017.9D,MI064W017.9D,I64,West,WO Chesterfield Pkwy West (MI064W017.9D),-90.56939697,38.6617012
33,MI064W017.9E,MI064W017.9E,I64,West,WO Chesterfield Pkwy West (MI064W017.9E),-90.56939697,38.6617012
34,MI064W018.4D,MI064W018.4D,I64,West,Chesterfield Pkwy West (MI064W018.4D),-90.56310272,38.6556015
35,MI064W018.4E,MI064W018.4E,I64,West,Chesterfield Pkwy West (MI064W018.4E),-90.56310272,38.6556015
36,MI064W018.9D,MI064W018.9D,I64,West,Rte 340-Olive Blvd (MI064W018.9D),-90.55809784,38.65309906
37,MI064W020.2D,MI064W020.2D,I64,West,WO Timberlake Manor Pkwy (MI064W020.2D),-90.53199768,38.64720154
38,MI064W020.2E,MI064W020.2E,I64,West,WO Timberlake Manor Pkwy (MI064W020.2E),-90.53199768,38.64720154
39,MI064W021.9D,MI064W021.9D,I64,West,Woods Mill Rd (MI064W021.9D),-90.51039887,38.64239883
40,MI064W021.9E,MI064W021.9E,I64,West,Woods Mill Rd (MI064W021.9E),-90.51039887,38.64239883
41,MI064W023.2D,MI064W023.2D,I64,West,Maryville Centre Drive (MI064W023.2D),-90.49819946,38.63980103
42,MI064W024.2D,MI064W024.2D,I64,West,Mason Rd (MI064W024.2D),-90.48079681,38.63890076
43,MI070E204.0D,MI070E204.0D,I70,East,Rte T-Rte W (MI070E204.0D),-90.94830322,38.81499863
44,MI070E204.0E,MI070E204.0E,I70,East,Rte T-Rte W (MI070E204.0E),-90.94830322,38.81499863
45,MI070E204.9D,MI070E204.9D,I70,East,Foristell Weigh Station (MI070E204.9D),-90.93270111,38.81090164
46,MI070E204.9E,MI070E204.9E,I70,East,Foristell Weigh Station (MI070E204.9E),-90.93270111,38.81090164
47,MI070E206.0D,MI070E206.0D,I70,East,Between Foristell and Wentzville Pkwy (MI070E206.0D),-90.91339874,38.80659866
48,MI070E208.5D,MI070E208.5D,I70,East,Wentzville Pkwy (MI070E208.5D),-90.87470245,38.80989838
49,MI070E208.5E,MI070E208.5E,I70,East,Wentzville Pkwy (MI070E208.5E),-90.87470245,38.80989838
50,MI070E209.6D,MI070E209.6D,I70,East,Rte Z-Church St (MI070E209.6D),-90.85379791,38.80559921
51,MI070E209.6E,MI070E209.6E,I70,East,Rte Z-Church St (MI070E209.6E),-90.85379791,38.80559921
52,MI070E210.0D,MI070E210.0D,I70,East,WO Us 40-61 Interchange (MI070E210.0D),-90.84549713,38.80590057
53,MI070E211.0D,MI070E211.0D,I70,East,US40-61 Interchange (MI070E211.0D),-90.83170319,38.80590057
54,MI070E211.0E,MI070E211.0E,I70,East,US40-61 Interchange (MI070E211.0E),-90.83170319,38.80590057
55,MI070E212.2D,MI070E212.2D,I70,East,Rte A (MI070E212.2D),-90.80729675,38.80540085
56,MI070E212.2E,MI070E212.2E,I70,East,Rte A (MI070E212.2E),-90.80729675,38.80540085
57,MI070E212.9D,MI070E212.9D,I70,East,Between Rte A and Lake St Louis Blvd (MI070E212.9D),-90.79810333,38.80500031
58,MI070E214.2D,MI070E214.2D,I70,East,Lake St Louis Blvd (MI070E214.2D),-90.76959992,38.80379868
59,MI070E215.2D,MI070E215.2D,I70,East,Between Lake St Louis Blvd and Bryan Rd (MI070E215.2D),-90.74729919,38.80329895
60,MI070E216.3D,MI070E216.3D,I70,East,Bryan Rd (MI070E216.3D),-90.72779846,38.80279923
61,MI070E216.3E,MI070E216.3E,I70,East,Bryan Rd (MI070E216.3E),-90.72779846,38.80279923
62,MI070E217.1D,MI070E217.1D,I70,East,WO Woodlawn Ave Overpass (MI070E217.1D),-90.71019745,38.80239868
63,MI070E218.2D,MI070E218.2D,I70,East,Sonderen St Overpass (MI070E218.2D),-90.69480133,38.80250168
64,MI070E219.1D,MI070E219.1D,I70,East,Tr Hughes Blvd (MI070E219.1D),-90.67849731,38.8030014
65,MI070E219.1E,MI070E219.1E,I70,East,Tr Hughes Blvd (MI070E219.1E),-90.67849731,38.8030014
66,MI070E220.5D,MI070E220.5D,I70,East,Rte 79-Salt Lick Rd (MI070E220.5D),-90.6516037,38.80149841
67,MI070E220.5E,MI070E220.5E,I70,East,Rte 79-Salt Lick Rd (MI070E220.5E),-90.6516037,38.80149841
68,MI070E220.7E,MI070E220.7E,I70,East,Rte 79-Salt Lick Rd (MI070E220.7E),-90.64880371,38.80120087
69,MI070E221.4D,MI070E221.4D,I70,East,Between Rte 79 and Mid Rivers Mall Dr (MI070E221.4D),-90.63739777,38.79940033
70,MI070E222.2D,MI070E222.2D,I70,East,Mid Rivers Mall Dr (MI070E222.2D),-90.62049866,38.79959869
71,MI070E222.2E,MI070E222.2E,I70,East,Mid Rivers Mall Dr (MI070E222.2E),-90.62049866,38.79959869
72,MI070E222.6D,MI070E222.6D,I70,East,Mid Rivers Mall Dr (MI070E222.6D),-90.6147995,38.79909897
73,MI070E222.6E,MI070E222.6E,I70,East,Mid Rivers Mall Dr (MI070E222.6E),-90.6147995,38.79909897
74,MI070E223.9D,MI070E223.9D,I70,East,Rte 370 (MI070E223.9D),-90.58860016,38.79800034
75,MI070E223.9E,MI070E223.9E,I70,East,Rte 370 (MI070E223.9E),-90.58860016,38.79800034
76,MI070E225.4D,MI070E225.4D,I70,East,Cave Springs Rd (MI070E225.4D),-90.56259918,38.79249954
77,MI070E225.4E,MI070E225.4E,I70,East,Cave Springs Rd (MI070E225.4E),-90.56259918,38.79249954
78,MI070E226.1D,MI070E226.1D,I70,East,Between Cave Springs and Zumbehl Rd (MI070E226.1D),-90.56009674,38.79159927
79,MI070E227.2D,MI070E227.2D,I70,East,Zumbehl Rd (MI070E227.2D),-90.53369904,38.78659821
80,MI070E227.2E,MI070E227.2E,I70,East,Zumbehl Rd (MI070E227.2E),-90.53369904,38.78659821
81,MI070E228.6D,MI070E228.6D,I70,East,Rte 94-First Capitol Dr (MI070E228.6D),-90.51180267,38.77669907
82,MI070E228.6E,MI070E228.6E,I70,East,Rte 94-First Capitol Dr (MI070E228.6E),-90.51180267,38.77669907
83,MI070E229.6D,MI070E229.6D,I70,East,Fifth St (MI070E229.6D),-90.49220276,38.76760101
84,MI070E229.6E,MI070E229.6E,I70,East,Fifth St (MI070E229.6E),-90.49220276,38.76760101
85,MI070E231.5E,MI070E231.5E,I70,East,Earth City Exwy (MI070E231.5E),-90.45860291,38.75519943
86,MI070E231.9D,MI070E231.9D,I70,East,Earth City Exwy (MI070E231.9D),-90.45459747,38.75370026
87,MI070E231.9E,MI070E231.9E,I70,East,Earth City Exwy (MI070E231.9E),-90.45459747,38.75370026
88,MI070E233.8D,MI070E233.8D,I70,East,Mark Twain Ln W-O Rte 180 (MI070E233.8D),-90.42140198,38.74380112
89,MI070E234.3D,MI070E234.3D,I70,East,Rte 180-St Charles Rock Rd (MI070E234.3D),-90.41259766,38.7439003
90,MI070E234.3E,MI070E234.3E,I70,East,Rte 180-St Charles Rock Rd (MI070E234.3E),-90.41259766,38.7439003
91,MI070E235.0D,MI070E235.0D,I70,East,Rte 67-Lindbergh Blvd or E/O Fee Fee (MI070E235.0D),-90.39600372,38.74349976
92,MI070E235.1E,MI070E235.1E,I70,East,Rte 67-Lindbergh Blvd (MI070E235.1E),-90.39510346,38.74349976
93,MI070E235.4D,MI070E235.4D,I70,East,EO Rte 67-Lindbergh Blvd (MI070E235.4D),-90.39230347,38.74340057
94,MI070E235.4E,MI070E235.4E,I70,East,EO Rte 67-Lindbergh Blvd (MI070E235.4E),-90.39230347,38.74340057
95,MI070E236.0D,MI070E236.0D,I70,East,EO Cypress Rd (MI070E236.0D),-90.38259888,38.74300003
96,MI070E236.0E,MI070E236.0E,I70,East,EO Cypress Rd (MI070E236.0E),-90.38259888,38.74300003
97,MI070E236.7D,MI070E236.7D,I70,East,Airflight Dr (MI070E236.7D),-90.36810303,38.73939896
98,MI070E236.7E,MI070E236.7E,I70,East,Airflight (MI070E236.7E),-90.36499786,38.73920059
99,MI070E237.9Ea,MI070E237.9Ea,I70,East,Natural Bridge Rd (MI070E237.9Ea),-90.34989929,38.73260117
100,MI070E237.9Eb,MI070E237.9Eb,I70,East,Natural Bridge Rd (MI070E237.9Eb),-90.34989929,38.73260117
101,MI070E238.2D,MI070E238.2D,I70,East,McDonnell Blvd (MI070E238.2D),-90.34390259,38.73310089
102,MI070E238.2E,MI070E238.2E,I70,East,McDonnell Blvd (MI070E238.2E),-90.34390259,38.73310089
103,MI070E239.0E,MI070E239.0E,I70,East,I-170 (MI070E239.0E),-90.33029938,38.72790146
104,MI070E239.1D,MI070E239.1D,I70,East,I-170 (MI070E239.1D),-90.32929993,38.72729874
105,MI070E239.1E,MI070E239.1E,I70,East,I-170 (MI070E239.1E),-90.32929993,38.72729874
106,MI070E240.2D,MI070E240.2D,I70,East,WO Florissant Rd (MI070E240.2D),-90.31169891,38.72079849
107,MI070E240.2E,MI070E240.2E,I70,East,WO Florissant Rd (MI070E240.2E),-90.31169891,38.72079849
108,MI070E240.6D,MI070E240.6D,I70,East,Florissant Rd (MI070E240.6D),-90.30570221,38.72169876
109,MI070E241.2D,MI070E241.2D,I70,East,EO Bermuda Rd (MI070E241.2D),-90.29959869,38.71789932
110,MI070E241.9D,MI070E241.9D,I70,East,Lucas and Hunt Rd (MI070E241.9D),-90.28540039,38.71110153
111,MI070E241.9E,MI070E241.9E,I70,East,Lucas and Hunt Rd (MI070E241.9E),-90.28540039,38.71110153
112,MI070E242.0E,MI070E242.0E,I70,East,Lucas and Hunt Rd (MI070E242.0E),-90.28479767,38.71049881
113,MI070E242.7D,MI070E242.7D,I70,East,WO Jennings Station Rd (MI070E242.7D),-90.27069855,38.70449829
114,MI070E243.0D,MI070E243.0D,I70,East,Jennings Station Rd (MI070E243.0D),-90.26950073,38.7030983
115,MI070E243.4D,MI070E243.4D,I70,East,EO Goodfellow Blvd (MI070E243.4D),-90.26260376,38.69990158
116,MI070E243.4E,MI070E243.4E,I70,East,EO Goodfellow Blvd (MI070E243.4E),-90.26260376,38.69990158
117,MI070E243.9D,MI070E243.9D,I70,East,Union Blvd-Bircher Blvd Exit Ramp (MI070E243.9D),-90.2588501,38.69202042
118,MI070E244.6D,MI070E244.6D,I70,East,EO Union Blvd (MI070E244.6D),-90.24939728,38.68759918
119,MI070E244.6E,MI070E244.6E,I70,East,EO Union Blvd (MI070E244.6E),-90.24939728,38.68759918
120,MI070E244.6F,MI070E244.6F,I70,East,EO Union Blvd (MI070E244.6F),-90.24939728,38.68759918
121,MI070E244.8D,MI070E244.8D,I70,East,Kingshighway Blvd (MI070E244.8D),-90.2440033,38.68519974
122,MI070E244.8E,MI070E244.8E,I70,East,Kingshighway Blvd (MI070E244.8E),-90.2440033,38.68519974
123,MI070E245.4D,MI070E245.4D,I70,East,Shreve Ave (MI070E245.4D),-90.23829651,38.68270111
124,MI070E245.4E,MI070E245.4E,I70,East,Shreve Ave (MI070E245.4E),-90.23829651,38.68270111
125,MI070E245.4F,MI070E245.4F,I70,East,Shreve Ave (MI070E245.4F),-90.23829651,38.68270111
126,MI070E245.7E,MI070E245.7E,I70,East,West Florissant Ave (MI070E245.7D),-90.22989655,38.68289948
127,MI070E246.4D,MI070E246.4D,I70,East,Carrie Ave (MI070E246.4D),-90.21759796,38.68320084
128,MI070E246.4E,MI070E246.4E,I70,East,Carrie Ave (MI070E246.4E),-90.21759796,38.68320084
129,MI070E247.0D,MI070E247.0D,I70,East,Adelaide Ave (MI070E247.0D),-90.21050263,38.6792984
130,MI070E247.0E,MI070E247.0E,I70,East,Adelaide Ave (MI070E247.0E),-90.21050263,38.6792984
131,MI070E247.0F,MI070E247.0F,I70,East,Adelaide Ave (MI070E247.0F),-90.21050263,38.6792984
132,MI070E247.5D,MI070E247.5D,I70,East,Grand Ave (MI070E247.5D),-90.20420075,38.67259979
133,MI070E247.5E,MI070E247.5E,I70,East,Grand Ave (MI070E247.5E),-90.20420075,38.67259979
134,MI070E247.5F,MI070E247.5F,I70,East,Grand Ave (MI070E247.5F),-90.20359802,38.67169952
135,MI070E248.4D,MI070E248.4D,I70,East,Salisbury St - McKinley Bridge (MI070E248.4D),-90.19670105,38.65999985
136,MI070E248.4E,MI070E248.4E,I70,East,Salisbury St - McKinley Bridge (MI070E248.4E),-90.19670105,38.65999985
137,MI070E248.4F,MI070E248.4F,I70,East,Salisbury St (McKinley Bridge) (MI070E248.4F),-90.19670105,38.65999985
138,MI070E249.1D,MI070E249.1D,I70,East,WO Madison St (MI070E249.1D),-90.19080353,38.64580154
139,MI070E249.2E,MI070E249.2E,I70,East,WO Madison St (MI070E249.2E),-90.19080353,38.64580154
140,MI070E249.2F,MI070E249.2F,I70,East,WO Madison St (MI070E249.2F),-90.19080353,38.64580154
141,MI044W292.7D,MI044W292.7D,I44,West,Cass Ave (MI044W292.7D),-90.18699646,38.6385994
142,MI044W291.5D,MI044W291.5D,I44,West,N of Poplar St Bridge-I-64 (MI044W291.5D),-90.18640137,38.62760162
143,MI070W203.7D,MI070W203.7D,I70,West,WO Rte T-Rte W (MI070W203.7D),-90.95580292,38.81729889
144,MI070W203.7E,MI070W203.7E,I70,West,WO Rte T-Rte W (MI070W203.7E),-90.95580292,38.81729889
145,MI070W204.7D,MI070W204.7D,I70,West,Foristell Weigh Station (MI070W204.7D),-90.93859863,38.81280136
146,MI070W204.7E,MI070W204.7E,I70,West,Foristell Weigh Station (MI070W204.7E),-90.93859863,38.81280136
147,MI070W206.0D,MI070W206.0D,I70,West,Between Foristell and Wentzville Pkwy (MI070W206.0D),-90.91339874,38.80659866
148,MI070W207.2D,MI070W207.2D,I70,West,WO Wentzville Pkwy (MI070W207.2D),-90.9029007,38.80450058
149,MI070W208.2D,MI070W208.2D,I70,West,Wentzville Pkwy (MI070W208.2D),-90.87870026,38.80960083
150,MI070W208.2E,MI070W208.2E,I70,West,Wentzville Pkwy (MI070W208.2E),-90.87870026,38.80960083
151,MI070W209.5D,MI070W209.5D,I70,West,Rte Z-Church St (MI070W209.5D),-90.85420227,38.80590057
152,MI070W209.5E,MI070W209.5E,I70,West,Rte Z-Church St (MI070W209.5E),-90.85420227,38.80590057
153,MI070W210.0D,MI070W210.0D,I70,West,WO US40-61 Interchange (MI070W210.0D),-90.84559631,38.80630112
154,MI070W210.0E,MI070W210.0E,I70,West,WO US40-61 Interchange (MI070W210.0E),-90.84559631,38.80630112
155,MI070W211.0D,MI070W211.0D,I70,West,US40-61 Interchange (MI070W211.0D),-90.83180237,38.80649948
156,MI070W211.9D,MI070W211.9D,I70,West,Rte A (MI070W211.9D),-90.81009674,38.80609894
157,MI070W211.9E,MI070W211.9E,I70,West,Rte A (MI070W211.9E),-90.81009674,38.80609894
158,MI070W212.9D,MI070W212.9D,I70,West,Between Rte A and Lake St Louis Blvd (MI070W212.9D),-90.79810333,38.80530167
159,MI070W213.9D,MI070W213.9D,I70,West,WO Lake St Louis Blvd (MI070W213.9D),-90.77839661,38.80450058
160,MI070W213.9E,MI070W213.9E,I70,West,WO Lake St Louis Blvd (MI070W213.9E),-90.77839661,38.80450058
161,MI070W215.2D,MI070W215.2D,I70,West,Between Lake St Louis Blvd and Bryan Rd (MI070W215.2D),-90.74729919,38.80360031
162,MI070W215.9D,MI070W215.9D,I70,West,WO Bryan Rd (MI070W215.9D),-90.73519898,38.80329895
163,MI070W215.9E,MI070W215.9E,I70,West,WO Bryan Rd (MI070W215.9E),-90.73519898,38.80329895
164,MI070W217.1D,MI070W217.1D,I70,West,WO Woodlawn Ave Overpass (MI070W217.1D),-90.71019745,38.80270004
165,MI070W217.8E,MI070W217.8E,I70,West,Rte K-Rte M (MI070W217.8E),-90.70059967,38.80260086
166,MI070W218.2D,MI070W218.2D,I70,West,Sonderen St Overpass (MI070W218.2D),-90.69480133,38.80289841
167,MI070W218.9D,MI070W218.9D,I70,West,WO Tr Hughes Blvd (MI070W218.9D),-90.68090057,38.80310059
168,MI070W218.9E,MI070W218.9E,I70,West,WO Tr Hughes Blvd (MI070W218.9E),-90.68090057,38.80310059
169,MI070W220.4D,MI070W220.4D,I70,West,West Rte 79-Salt Lick Rd (MI070W220.4D),-90.65249634,38.80189896
170,MI070W220.4E,MI070W220.4E,I70,West,West Rte 79-Salt Lick Rd (MI070W220.4E),-90.65249634,38.80189896
171,MI070W221.4D,MI070W221.4D,I70,West,Between Rte 79 and Mid Rivers Mall Dr (MI070W221.4D),-90.6371994,38.79990006
172,MI070W222.2E,MI070W222.2E,I70,West,Mid Rivers Mall Dr (MI070W222.2E),-90.62030029,38.79999924
173,MI070W222.3D,MI070W222.3D,I70,West,Mid Rivers Mall Dr (MI070W222.3D),-90.61920166,38.79980087
174,MI070W222.3E,MI070W222.3E,I70,West,Mid Rivers Mall Dr (MI070W222.3E),-90.61920166,38.79980087
175,MI070W223.6D,MI070W223.6D,I70,West,WO Rte 370 (MI070W223.6D),-90.5970993,38.79840088
176,MI070W223.6E,MI070W223.6E,I70,West,WO Rte 370 (MI070W223.6E),-90.5970993,38.79840088
177,MI070W225.1D,MI070W225.1D,I70,West,WO Cave Springs Rd (MI070W225.1D),-90.5667038,38.79439926
178,MI070W225.1E,MI070W225.1E,I70,West,WO Cave Springs Rd (MI070W225.1E),-90.5667038,38.79439926
179,MI070W226.4D,MI070W226.4D,I70,West,Between Cave Springs and Zumbehl Rd (MI070W226.4D),-90.54930115,38.78990173
180,MI070W226.9D,MI070W226.9D,I70,West,WO Zumbehl Rd (MI070W226.9D),-90.53929901,38.7879982
181,MI070W226.9E,MI070W226.9E,I70,West,WO Zumbehl Rd (MI070W226.9E),-90.53929901,38.7879982
182,MI070W227.7D,MI070W227.7D,I70,West,WO Hawks Nest Dr Overpass (MI070W227.7D),-90.52310181,38.7840004
183,MI070W229.5D,MI070W229.5D,I70,West,Fifth St (MI070W229.5D),-90.49729919,38.77009964
184,MI070W229.3E,MI070W229.3E,I70,West,WO Fifth St (MI070W229.3E),-90.49729919,38.77009964
185,MI070W231.4D,MI070W231.4D,I70,West,WO Earth City Exwy (MI070W231.4D),-90.46050263,38.75650024
186,MI070W231.4E,MI070W231.4E,I70,West,WO Earth City Exwy (MI070W231.4E),-90.46050263,38.75650024
187,MI070W231.7E,MI070W231.7E,I70,West,Earth City Exwy (MI070W231.7E),-90.45819855,38.75569916
188,MI070W233.8D,MI070W233.8D,I70,West,Mark Twain Ln W-O Rte 180 (MI070W233.8D),-90.42150116,38.74420166
189,MI070W234.3D,MI070W234.3D,I70,West,Rte 180-St Charles Rock Rd (MI070W234.3D),-90.41259766,38.7439003
190,MI070W234.3E,MI070W234.3E,I70,West,Rte 180-St Charles Rock Rd (MI070W234.3E),-90.41259766,38.7439003
191,MI070W235.0D,MI070W235.0D,I70,West,Fee Fee Rd (MI070W235.0D),-90.40000153,38.74399948
192,MI070W235.0E,MI070W235.0E,I70,West,Fee Fee Rd (MI070W235.0E),-90.40000153,38.74399948
193,MI070W235.1E,MI070W235.1E,I70,West,Rte 67-Lindbergh Blvd (MI070W235.1E),-90.39499664,38.74380112
194,MI070W235.6E,MI070W235.6E,I70,West,WO Cypress Rd (MI070W235.6E),-90.38629913,38.74309921
195,MI070W236.1D,MI070W236.1D,I70,West,EO Cypress Rd (MI070W236.1D),-90.38040161,38.74330139
196,MI070W236.1E,MI070W236.1E,I70,West,EO Cypress Rd (MI070W236.1E),-90.38040161,38.74330139
197,MI070W236.6D,MI070W236.6D,I70,West,WO Airflight Dr (MI070W236.6D),-90.36869812,38.73970032
198,MI070W236.6E,MI070W236.6E,I70,West,WO Airflight Dr (MI070W236.6E),-90.36869812,38.73970032
199,MI070W238.2D,MI070W238.2D,I70,West,McDonnell Blvd (MI070W238.2D),-90.34390259,38.73310089
200,MI070W238.2E,MI070W238.2E,I70,West,McDonnell Blvd (MI070W238.2E),-90.34390259,38.73310089
201,MI070W238.6D,MI070W238.6D,I70,West,I-170 (MI070W238.6D),-90.33450317,38.73099899
202,MI070W238.6E,MI070W238.6E,I70,West,I-170 (MI070W238.6E),-90.33450317,38.73099899
203,MI070W238.8E,MI070W238.8E,I70,West,I-170 (MI070W238.8E),-90.33319855,38.73070145
204,MI070W239.8E,MI070W239.8E,I70,West,Hanley Rd (MI070W239.8E),-90.31700134,38.72069931
205,MI070W240.0D,MI070W240.0D,I70,West,EO Hanley Rd (MI070W240.0D),-90.31259918,38.72109985
206,MI070W240.0E,MI070W240.0E,I70,West,EO Hanley Rd (MI070W240.0E),-90.31259918,38.72109985
207,MI070W240.6D,MI070W240.6D,I70,West,Florissant Rd (MI070W240.6D),-90.30560303,38.72190094
208,MI070W241.4D,MI070W241.4D,I70,West,EO Bermuda Rd (MI070W241.4D),-90.29869843,38.71770096
209,MI070W241.7D,MI070W241.7D,I70,West,WO Lucas and Hunt Rd (MI070W241.7D),-90.29309845,38.71569824
210,MI070W241.7E,MI070W241.7E,I70,West,WO Lucas and Hunt Rd (MI070W241.7E),-90.29309845,38.71569824
211,MI070W241.9D,MI070W241.9D,I70,West,Lucas and Hunt Rd (MI070W241.9D),-90.28540039,38.71120071
212,MI070W241.9E,MI070W241.9E,I70,West,Lucas and Hunt Rd (MI070W241.9E),-90.28540039,38.71120071
213,MI070W242.7D,MI070W242.7D,I70,West,WO Jennings Station Rd (MI070W242.7D),-90.27069855,38.70449829
214,MI070W243.0D,MI070W243.0D,I70,West,Jennings Station Rd (MI070W243.0D),-90.26930237,38.7030983
215,MI070W243.0E,MI070W243.0E,I70,West,Jennings Station Rd (MI070W243.0E),-90.26930237,38.7030983
216,MI070W243.2E,MI070W243.2E,I70,West,Goodfellow Blvd (MI070W243.2E),-90.26370239,38.70069885
217,MI070W243.9D,MI070W243.9D,I70,West,Union Blvd-Bircher Blvd Exit Ramp (MI070W243.9D),-90.2588501,38.69248962
218,MI070W245.1D,MI070W245.1D,I70,West,WO Shreve Ave (MI070W245.1D),-90.24099731,38.68399811
219,MI070W245.1E,MI070W245.1E,I70,West,WO Shreve Ave (MI070W245.1E),-90.24099731,38.68399811
220,MI070W245.1F,MI070W245.1F,I70,West,WO Shreve Ave (MI070W245.1F),-90.24140167,38.68389893
221,MI070W246.2D,MI070W246.2D,I70,West,WO Carrie Ave (MI070W246.2D),-90.22039795,38.68429947
222,MI070W246.2E,MI070W246.2E,I70,West,WO Carrie Ave (MI070W246.2E),-90.22039795,38.68429947
223,MI070W246.2F,MI070W246.2F,I70,West,WO Carrie Ave (MI070W246.2F),-90.22049713,38.68420029
224,MI070W246.7D,MI070W246.7D,I70,West,Adelaide Ave (MI070W246.7D),-90.2118988,38.68019867
225,MI070W246.7E,MI070W246.7E,I70,West,Adelaide Ave (MI070W246.7E),-90.2118988,38.68019867
226,MI070W246.7F,MI070W246.7F,I70,West,Adelaide Ave (MI070W246.7F),-90.21050263,38.6792984
227,MI070W247.3E,MI070W247.3E,I70,West,WO Grand Ave (MI070W247.3E),-90.20459747,38.67359924
228,MI070W248.0D,MI070W248.0D,I70,West,WO Salisbury St - McKinley Bridge (MI070W248.0D),-90.19730377,38.66199875
229,MI070W248.0E,MI070W248.0E,I70,West,WO Salisbury St - McKinley Bridge (MI070W248.0E),-90.19730377,38.66199875
230,MI070W248.0F,MI070W248.0F,I70,West,WO Salisbury St (McKinley Bridge) (MI070W248.0F),-90.19730377,38.66199875
231,MI070W249.1D,MI070W249.1D,I70,West,WO Madison St (MI070W249.1D),-90.19069672,38.64690018
232,MI070W249.1E,MI070W249.1E,I70,West,WO Madison St (MI070W249.1E),-90.19069672,38.64690018
233,MI070W249.1F,MI070W249.1F,I70,West,WO Madison St (MI070W249.1F),-90.19069672,38.64690018
234,MI044E292.8D,MI044E292.8D,I44,East,Cass Ave (MI044E292.8D),-90.18669891,38.6385994
235,MI044E292.8E,MI044E292.8E,I44,East,Cass Ave (MI044E292.8E),-90.18669891,38.6385994
236,MI044E291.5D,MI044E291.5D,I44,East,N of Poplar St Bridge-I-64 (MI044E291.5D),-90.18599701,38.62770081
237,MI255E000.0D,MI255E000.0D,I270,South,I-55 (MI255E000.0D),-90.33879852,38.50320053
